faimsAttributeID,faimsEntityAttributeName,attributeLocation,faimsVocab,mungoVocab,VocabCountOrder,pictureFilename,infoFilenames,VocabDescription,parentVocabularyName,notesToFAIMSTeam,notesToMungoTeam
169153901316,Shell_-_Sediment_Type,Shell,{carbpavemt},carbpavemt,21,missing.jpg,missing.jpg; missing.jpg,well developed in situ soil carbonates forming a solid pavement,,,
169153901316,Shell_-_Sediment_Type,Shell,{carblag},carblag,22,missing.jpg,missing.jpg; missing.jpg,"broken up, angular pieces of carbonate nodules, root traces, burrows, rhizomorphs representing a reworked lag",,,
169153901316,Shell_-_Sediment_Type,Shell,{finesilt},finesilt,23,missing.jpg,missing.jpg; missing.jpg,"fine, well-sorted silt with no clay component",,,
169153901316,Shell_-_Sediment_Type,Shell,{cobblebeach},cobblebeach,24,missing.jpg,missing.jpg; missing.jpg,"continuous bed of rounded carbonate nodules, rhizomorphs etc together with rounded pebbles/cobbles of qtz or rock fragments",,,
169153901316,Shell_-_Sediment_Type,Shell,{gravelbeach},gravelbeach,25,missing.jpg,missing.jpg; missing.jpg,relatively continuous bed of rounded gravels and coarse sand,,,
169153901316,Shell_-_Sediment_Type,Shell,{other},other,26,missing.jpg,missing.jpg; missing.jpg,,,,
169153899003,Shell_-_Stratigraphic_Unit,Shell,{Golgol},Golgol,1,missing.jpg,missing.jpg; missing.jpg,deeply weathered sands and clays with strong red colour,,,
169153899003,Shell_-_Stratigraphic_Unit,Shell,{ggC},ggC,2,missing.jpg,missing.jpg; missing.jpg,Golgol C horizon: in situ carbonate nodules and sediments cemented together to form distinct pavement (pinkish colour),,,
169153899003,Shell_-_Stratigraphic_Unit,Shell,{gglag},gglag,3,missing.jpg,missing.jpg; missing.jpg,"surface lag made up of broken up, angular pieces of pinkish carbonate nodules, root traces etc derived from the Golgol C",,,
169153899003,Shell_-_Stratigraphic_Unit,Shell,{B},B,4,missing.jpg,missing.jpg; missing.jpg,Lower Mungo,,,
169153899003,Shell_-_Stratigraphic_Unit,Shell,{C},C,5,missing.jpg,missing.jpg; missing.jpg,Upper Mungo,,,
169153899003,Shell_-_Stratigraphic_Unit,Shell,{D},D,6,missing.jpg,missing.jpg; missing.jpg,mega-lake sediments,,,
169153899003,Shell_-_Stratigraphic_Unit,Shell,{E},E,7,missing.jpg,missing.jpg; missing.jpg,Arumpo/Zanci,,,
169153899003,Shell_-_Stratigraphic_Unit,Shell,{F},F,8,missing.jpg,missing.jpg; missing.jpg,unconsolidated sands reworked lunette sediments,,,
169153899003,Shell_-_Stratigraphic_Unit,Shell,{G},G,9,missing.jpg,missing.jpg; missing.jpg,Holocene alluvial fans,,,
169153899003,Shell_-_Stratigraphic_Unit,Shell,{H},H,10,missing.jpg,missing.jpg; missing.jpg,modern aeolian,,,
169153899003,Shell_-_Stratigraphic_Unit,Shell,{I},I,11,missing.jpg,missing.jpg; missing.jpg,modern alluvium,,,
169153899003,Shell_-_Stratigraphic_Unit,Shell,{indet},indet,12,missing.jpg,missing.jpg; missing.jpg,stratgraphic unit not yet identified,,,
169153899003,Shell_-_Stratigraphic_Unit,Shell,{other},other,13,missing.jpg,missing.jpg; missing.jpg,,,,
169153920369,Shell_-_Vulnerability_To_Erosion,Shell,{low},low,1,missing.jpg,missing.jpg; missing.jpg,"On a relatively stable, flat surface or gentle slope that is not being eroded by rills, in well cemented (firm) sediment",,,
169153920369,Shell_-_Vulnerability_To_Erosion,Shell,{moderate},moderate,2,missing.jpg,missing.jpg; missing.jpg,"Wider area is being eaten away by ongoing erosion, e.g. near edge of platform exposure, gully head, expanding rill system",,,
169153920369,Shell_-_Vulnerability_To_Erosion,Shell,{high},high,3,missing.jpg,missing.jpg; missing.jpg,"High probability of material being removed by erosion, or of the hearth losing its integrity, e.g. relatively steep slope with incipient rills and/or in loose sandy sediment",,,
169153920369,Shell_-_Vulnerability_To_Erosion,Shell,{extreme},extreme,4,missing.jpg,missing.jpg; missing.jpg,"Hearth material is in imminent danger of rapid removal and loss, e.g. edge of eroding residual or deep rill, in gully wall, on a steep slope- washed surface, or in loose sandy sediment",,,
169153920369,Shell_-_Vulnerability_To_Erosion,Shell,{other},other,5,missing.jpg,missing.jpg; missing.jpg,,,,
169153903358,Shell_-_Palaeotopographic_Setting,Shell,{foredune},foredune,1,missing.jpg,missing.jpg; missing.jpg,Stratigraphic layers are sloping towards the lakebed,,,
169153903358,Shell_-_Palaeotopographic_Setting,Shell,{backdune},backdune,2,missing.jpg,missing.jpg; missing.jpg,Stratigraphic layers are sloping towards the hinterland,,,
169153903358,Shell_-_Palaeotopographic_Setting,Shell,{crest},crest,3,missing.jpg,missing.jpg; missing.jpg,"Crest of dune, stratigraphic layers slope away, towards both lakebed and hinterland",,,
169153903358,Shell_-_Palaeotopographic_Setting,Shell,{beach},beach,4,missing.jpg,missing.jpg; missing.jpg,An area of rounded cobbles or gravels in distinct horizon,,,
169153903358,Shell_-_Palaeotopographic_Setting,Shell,{spit},spit,5,missing.jpg,missing.jpg; missing.jpg,Projection from dune into lakebed,,,
169153903358,Shell_-_Palaeotopographic_Setting,Shell,{lakebed},lakebed,6,missing.jpg,missing.jpg; missing.jpg,Lakebed sediments,,,
169153903358,Shell_-_Palaeotopographic_Setting,Shell,{indet},indet,7,missing.jpg,missing.jpg; missing.jpg,Indeterminate,,,
169153903358,Shell_-_Palaeotopographic_Setting,Shell,{other},other,8,missing.jpg,missing.jpg; missing.jpg,,,,
169153905634,Shell_-_Photos,Shell,,,,,,,,,
169153903398,Shell_-_Notes,Shell,,,,,,,,,
169153946867,ShellAssoc_-_Associated_material,Shell Associated Materials,{lacust},lacust,1,,,"Lacustrine material other than mussel (fish bone, otoliths, etc.)",,,
169153946867,ShellAssoc_-_Associated_material,Shell Associated Materials,{terrbone},terrbone,2,,,Terrestrial bone material,,,
169153946867,ShellAssoc_-_Associated_material,Shell Associated Materials,{indetbone},indetbone,3,,,Bone that cannot be identified as terrestrial or fish (e.g. fragments too small),,,
169153946867,ShellAssoc_-_Associated_material,Shell Associated Materials,{eggshell},eggshell,4,,,"Emu, Genyornis or other eggshell",,,
169153946867,ShellAssoc_-_Associated_material,Shell Associated Materials,{stoneart},stoneart,5,,,"Chipped, unmodified or ground stone",,,
169153946867,ShellAssoc_-_Associated_material,Shell Associated Materials,{ochrediss},ochrediss,6,,,"Soft, friable fragments of ochre embedded in sediment",,,
169153946867,ShellAssoc_-_Associated_material,Shell Associated Materials,{ochrenod},ochrenod,7,,,Hard nodule of ochre with no visible striations or facets,,,
169153946867,ShellAssoc_-_Associated_material,Shell Associated Materials,{ochrefacet},ochrefacet,8,,,"hard nodule of ochre with facets, indicating use as crayon",,,
169153946867,ShellAssoc_-_Associated_material,Shell Associated Materials,{otherwork},otherwork,9,,,Other worked or transported material,,,
169153946867,ShellAssoc_-_Associated_material,Shell Associated Materials,{other},other,10,,,Other material not listed above,,,
169153946964,ShellAssoc_-_Associated_lacustrine_material,Shell Associated Materials,{fishbone},fishbone,1,,,Fish bone,,,
169153946964,ShellAssoc_-_Associated_lacustrine_material,Shell Associated Materials,{otoliths},otoliths,2,,,Fish otolith,,,
169153946964,ShellAssoc_-_Associated_lacustrine_material,Shell Associated Materials,{gastrolith},gastrolith,3,,,Crustacean gastrolith,,,
169153946964,ShellAssoc_-_Associated_lacustrine_material,Shell Associated Materials,{exoskel},exoskel,4,,,Crustacean exoskeleton,,,
169153946964,ShellAssoc_-_Associated_lacustrine_material,Shell Associated Materials,{other},other,5,,,,,,
169153947012,ShellAssoc_-_Burnt_lacustrine_material,Shell Associated Materials,{Yes},Yes,1,,,Calcined or charred material present,,,
169153947012,ShellAssoc_-_Burnt_lacustrine_material,Shell Associated Materials,{No},No,2,,,No burned material,,,
169153947012,ShellAssoc_-_Burnt_lacustrine_material,Shell Associated Materials,{indet},indet,3,,,"Cannot determine because material is embedded in sediment, covered with other material or with a sand veneer",,,
169153947048,ShellAssoc_-_Associated_terrestrial_bone,Shell Associated Materials,{mammal},mammal,1,,,,,,
169153947048,ShellAssoc_-_Associated_terrestrial_bone,Shell Associated Materials,{birdbone},birdbone,2,,,,,,
169153947048,ShellAssoc_-_Associated_terrestrial_bone,Shell Associated Materials,{reptile},reptile,3,,,,,,
169153947048,ShellAssoc_-_Associated_terrestrial_bone,Shell Associated Materials,{other},other,4,,,,,,
169153947048,ShellAssoc_-_Associated_terrestrial_bone,Shell Associated Materials,{unident},unident,5,,,Cannot be identified by recorder,,,
169153947048,ShellAssoc_-_Associated_terrestrial_bone,Shell Associated Materials,{undiag},undiag,6,,,"Does not preserve any diagnostic features (teeth, long bone ends, muscle markings)",,,
169153947100,ShellAssoc_-_Burnt_terrestrial_bone,Shell Associated Materials,{Yes},Yes,1,,,Calcined or charred material present,,,
169153947100,ShellAssoc_-_Burnt_terrestrial_bone,Shell Associated Materials,{No},No,2,,,No burned material,,,
169153947100,ShellAssoc_-_Burnt_terrestrial_bone,Shell Associated Materials,{indet},indet,3,,,"Cannot determine because material is embedded in sediment, covered with other material or with a sand veneer",,,
169153947137,ShellAssoc_-_Associated_eggshell,Shell Associated Materials,{emu},emu,1,,,Emu eggshell,,,
169153947137,ShellAssoc_-_Associated_eggshell,Shell Associated Materials,{genyo},genyo,2,,,Genyornis eggshell,,,
169153947137,ShellAssoc_-_Associated_eggshell,Shell Associated Materials,{other},other,3,,,"Other eggshell, clearly not emu or Genyornis (e.g. duck, swan)",,,
169153947137,ShellAssoc_-_Associated_eggshell,Shell Associated Materials,{indet},indet,4,,,"Indeterminate eggshell, features unclear due to surface modification",,,
169153947180,ShellAssoc_-_Burnt_eggshell,Shell Associated Materials,{Yes},Yes,1,,,,,,
169153947180,ShellAssoc_-_Burnt_eggshell,Shell Associated Materials,{No},No,2,,,,,,
169153947206,ShellAssoc_-_Associated_stone_artefacts,Shell Associated Materials,{cs},cs,1,,,Chipped stone,,,
169153947206,ShellAssoc_-_Associated_stone_artefacts,Shell Associated Materials,{um},um,2,,,Unmodified stone,,,
169153947206,ShellAssoc_-_Associated_stone_artefacts,Shell Associated Materials,{ground},ground,3,,,Ground stone,,,
169153947206,ShellAssoc_-_Associated_stone_artefacts,Shell Associated Materials,{other},other,4,,,,,,
169153947247,ShellAssoc_-_Associated_chipped_stone_artefacts,Shell Associated Materials,{ru},ru,1,,,Retouched/utilised artefact,,,
169153947247,ShellAssoc_-_Associated_chipped_stone_artefacts,Shell Associated Materials,{co},co,2,,,Core,,,
169153947247,ShellAssoc_-_Associated_chipped_stone_artefacts,Shell Associated Materials,{deb},deb,3,,,"Flaking debris, including whole flakes, broken flakes and angular fragments",,,
169153947247,ShellAssoc_-_Associated_chipped_stone_artefacts,Shell Associated Materials,{hammer},hammer,4,,,Hammerstone,,,
169153947247,ShellAssoc_-_Associated_chipped_stone_artefacts,Shell Associated Materials,{indet},indet,5,,,Indeterminate,,,
169153947247,ShellAssoc_-_Associated_chipped_stone_artefacts,Shell Associated Materials,{other},other,6,,,,,,
169153947303,ShellAssoc_-_Associated_retouched_artefacts,Shell Associated Materials,{notch},notch,1,,,Retouch that creates one or more concavities along the margin of the tool,,,
169153947303,ShellAssoc_-_Associated_retouched_artefacts,Shell Associated Materials,{scraper},scraper,2,,,Flake with one or more margins of retouch,,,
169153947303,ShellAssoc_-_Associated_retouched_artefacts,Shell Associated Materials,{backed},backed,3,,,"Tool with steep, blunting retouch along one margin",,,
169153947303,ShellAssoc_-_Associated_retouched_artefacts,Shell Associated Materials,{unifpt},unifpt,4,,,"Retouch on one or more margins, which converge to a point in plan view, initiated from a single surface",,,
169153947303,ShellAssoc_-_Associated_retouched_artefacts,Shell Associated Materials,{bifacpt},bifacpt,5,,,"Retouch on one or more margins, which converge to a point in plan view, initiated from two surfaces",,,
169153947303,ShellAssoc_-_Associated_retouched_artefacts,Shell Associated Materials,{otherru},otherru,6,,,Any other type of retouch or use-wear,,,
169153947303,ShellAssoc_-_Associated_retouched_artefacts,Shell Associated Materials,{other},other,7,,,,,,
169153947368,ShellAssoc_-_Associated_unmodified_stone,Shell Associated Materials,{nodule},nodule,1,,,Nodular or rounded cobble,,,
169153947368,ShellAssoc_-_Associated_unmodified_stone,Shell Associated Materials,{slab},slab,2,,,Angular piece,,,
169153947368,ShellAssoc_-_Associated_unmodified_stone,Shell Associated Materials,{pebble},pebble,3,,,"Small nodular or rounded piece, unlikely to be useful for artefact manufacture",,,
169153947368,ShellAssoc_-_Associated_unmodified_stone,Shell Associated Materials,{other},other,4,,,,,,
169153947410,ShellAssoc_-_Ground_stone_types_present,Shell Associated Materials,{millstone},millstone,1,,,"Large, concave to flattish ground surface",,,
169153947410,ShellAssoc_-_Ground_stone_types_present,Shell Associated Materials,{muller},muller,2,,,Convex surface with facet from back and forth motion,,,
169153947410,ShellAssoc_-_Ground_stone_types_present,Shell Associated Materials,{mortar},mortar,3,,,A circular or oval basin,,,
169153947410,ShellAssoc_-_Ground_stone_types_present,Shell Associated Materials,{pestle},pestle,4,,,A cobble with convex of flattish ground end,,,
169153947410,ShellAssoc_-_Ground_stone_types_present,Shell Associated Materials,{grooved},grooved,5,,,Single or multiple grooves,,,
169153947410,ShellAssoc_-_Ground_stone_types_present,Shell Associated Materials,{amorph},amorph,6,,,"Poorly defined, or small, discontinuous ground surface, not matching any of the above",,,
169153947410,ShellAssoc_-_Ground_stone_types_present,Shell Associated Materials,{undiag},undiag,7,,,"Fragmentary, not complete enough to distinguish nature of ground surface",,,
169153947410,ShellAssoc_-_Ground_stone_types_present,Shell Associated Materials,{other},other,8,,,,,,
169153947481,ShellAssoc_-_Ground_stone_status,Shell Associated Materials,{whole},whole,1,,,,,,
169153947481,ShellAssoc_-_Ground_stone_status,Shell Associated Materials,{fragment},fragment,2,,,,,,
169153947481,ShellAssoc_-_Ground_stone_status,Shell Associated Materials,{other},other,3,,,,,,
169153947512,ShellAssoc_-_Ground_stone_raw_material,Shell Associated Materials,{sandst},sandst,1,,,A clastic sedimentary rock made up of sand-sized minerals or grains,,,
169153947512,ShellAssoc_-_Ground_stone_raw_material,Shell Associated Materials,{quartzite},quartzite,2,,,"Metamorphosed sandstone, has a sugary texture",,,
169153947512,ShellAssoc_-_Ground_stone_raw_material,Shell Associated Materials,{ironst},ironst,3,,,Sedimentary rock containing iron rich minerals,,,
169153947512,ShellAssoc_-_Ground_stone_raw_material,Shell Associated Materials,{other},other,4,,,"If material can be identified, enter into notes",,,
169153947512,ShellAssoc_-_Ground_stone_raw_material,Shell Associated Materials,{indet},indet,5,,,Material could not be identified,,,
169153947559,ShellAssoc_-_Chipped_Stone_Raw_Material,Shell Associated Materials,{silcfine},silcfine,1,,,Quartz grains in the matrix are < 0.25 mm,,,
169153947559,ShellAssoc_-_Chipped_Stone_Raw_Material,Shell Associated Materials,{silcmed},silcmed,2,,,Quartz grains in the matrix are 0.25 -- 0.5 mm,,,
169153947559,ShellAssoc_-_Chipped_Stone_Raw_Material,Shell Associated Materials,{silccoarse},silccoarse,3,,,Quartz grains in the matrix are > 0.5mm,,,
169153947559,ShellAssoc_-_Chipped_Stone_Raw_Material,Shell Associated Materials,{silcmicroxtal},silcmicroxtal,4,,,Naked eye cannot identify grains in the matrix,,,
169153947559,ShellAssoc_-_Chipped_Stone_Raw_Material,Shell Associated Materials,{qtzite},qtzite,5,,,"Sugary texture, variable grain size and colour",,,
169153947559,ShellAssoc_-_Chipped_Stone_Raw_Material,Shell Associated Materials,{qtz},qtz,6,,,"A clear, white, milky white or rose coloured mineral",,,
169153947559,ShellAssoc_-_Chipped_Stone_Raw_Material,Shell Associated Materials,{other},other,7,,,"If material can be identified, enter into notes",,,
169153947559,ShellAssoc_-_Chipped_Stone_Raw_Material,Shell Associated Materials,{indet},indet,8,,,Material not identified,,,
169153947632,ShellAssoc_-_Unmodified_Raw_Material,Shell Associated Materials,{silcfine},silcfine,1,,,Quartz grains in the matrix are < 0.25 mm,,,
169153947632,ShellAssoc_-_Unmodified_Raw_Material,Shell Associated Materials,{silcmed},silcmed,2,,,Quartz grains in the matrix are 0.25 -- 0.5 mm,,,
169153947632,ShellAssoc_-_Unmodified_Raw_Material,Shell Associated Materials,{silccoarse},silccoarse,3,,,Quartz grains in the matrix are > 0.5mm,,,
169153947632,ShellAssoc_-_Unmodified_Raw_Material,Shell Associated Materials,{silcmicroxtal},silcmicroxtal,4,,,Naked eye cannot identify grains in the matrix,,,
169153947632,ShellAssoc_-_Unmodified_Raw_Material,Shell Associated Materials,{ironst},ironst,5,,,Sedimentary rock containing iron rich minerals,,,
169153947632,ShellAssoc_-_Unmodified_Raw_Material,Shell Associated Materials,{sandst},sandst,6,,,A clastic sedimentary rock made up of sand-sized minerals or grains,,,
169153947632,ShellAssoc_-_Unmodified_Raw_Material,Shell Associated Materials,{other},other,7,,,"If material can be identified, enter into notes",,,
169153947632,ShellAssoc_-_Unmodified_Raw_Material,Shell Associated Materials,{indet},indet,8,,,Material could not be identified,,,
169153947706,ShellAssoc_-_Unmodified_Stone_Types,Shell Associated Materials,{nodule},nodule,1,,,"Nodule a large, nodular or rounded cobble (>64 mm)",,,
169153947706,ShellAssoc_-_Unmodified_Stone_Types,Shell Associated Materials,{slab},slab,2,,,"A thick, flat piece of rock (>64 mm)",,,
169153947706,ShellAssoc_-_Unmodified_Stone_Types,Shell Associated Materials,{pebble},pebble,3,,,"Small nodular or rounded piece, < 64 mm maximum dimension, unlikely to be useful for artefact manufacture",,,
169153947706,ShellAssoc_-_Unmodified_Stone_Types,Shell Associated Materials,{unident},unident,4,,,Form cannot be determined because too deeply buried or covered with carbonate,,,
169153947706,ShellAssoc_-_Unmodified_Stone_Types,Shell Associated Materials,{other},other,5,,,,,,
169153947756,ShellAssoc_-_Associated_other_worked_(or_transported)_material,Shell Associated Materials,{bonemod},bonemod,1,,,"Bone with ground or polished surface(s), may be bevelled or pointed at one or both ends",,,
169153947756,ShellAssoc_-_Associated_other_worked_(or_transported)_material,Shell Associated Materials,{shellmod},shellmod,2,,,Shell with notches or other evidence of working or use along one or more margins,,,
169153947756,ShellAssoc_-_Associated_other_worked_(or_transported)_material,Shell Associated Materials,{eggmod},eggmod,3,,,"Eggshell with modified surface, e.g. tooth mark or drill hole",,,
169153947756,ShellAssoc_-_Associated_other_worked_(or_transported)_material,Shell Associated Materials,{ochrediss},ochrediss,4,,,Flecks or fragments of ochre disseminated through the sediment,,,
169153947756,ShellAssoc_-_Associated_other_worked_(or_transported)_material,Shell Associated Materials,{ochrenod},ochrenod,5,,,Small nodule of ochre,,,
169153947756,ShellAssoc_-_Associated_other_worked_(or_transported)_material,Shell Associated Materials,{ochrefacet},ochrefacet,6,,,"Ochre with facets, indicating use as crayon",,,
169153947756,ShellAssoc_-_Associated_other_worked_(or_transported)_material,Shell Associated Materials,{qtzxal},qtzxtal,7,,,Unworked quartz crystal,,,
169153947756,ShellAssoc_-_Associated_other_worked_(or_transported)_material,Shell Associated Materials,{turbo},turbo,8,,,"Marine gastropod, round shell with white zigzag stripes, up to 4cm long",,,
169153947756,ShellAssoc_-_Associated_other_worked_(or_transported)_material,Shell Associated Materials,{other},other,9,,,"Any other worked, utilised or transported material not listed above",,,
169153958915,Stone_-_Grid_Square,Stone Artefact Clusters,,,,,,,,,
169153958933,Stone_-_ID_Number,Stone Artefact Clusters,,,,,,,,,
169153958950,Stone_-_Cluster_Type,Stone Artefact Clusters,{Stone_artefacts_only},Stone artefacts only,1,,,,,,
169153958950,Stone_-_Cluster_Type,Stone Artefact Clusters,{Stone_artefacts_and_other_material},Stone artefacts and other material,2,,,,,,
169153958950,Stone_-_Cluster_Type,Stone Artefact Clusters,{insitu},insitu,1,,,"2 or more in situ stone artefacts within 1 metre of each other, with no other associated material",{Stone_artefacts_only},,
169153958950,Stone_-_Cluster_Type,Stone Artefact Clusters,{surf},surf,2,,,"discrete cluster of artefacts of the same raw material, probably struck from the same core but no s present, in a topographic and sedimentary context indicating that the artefacts could not have been transported",{Stone_artefacts_only},,
169153958950,Stone_-_Cluster_Type,Stone Artefact Clusters,{both},both,3,,,"2 or more in situ stone artefacts within 1 metre of each other, plus a surface cluster of artefacts",{Stone_artefacts_only},,
169153958950,Stone_-_Cluster_Type,Stone Artefact Clusters,{surfrefit},surfrefit,4,,,a collection of surface artefacts of the same raw material that contains 1 or more refits,{Stone_artefacts_only},,
169153958950,Stone_-_Cluster_Type,Stone Artefact Clusters,{insit_oth},insit&oth,1,,,"Insitu' cluster as defined above, associated with material other than stone artefacts, either in situ or on the surface",{Stone_artefacts_and_other_material},,
169153958950,Stone_-_Cluster_Type,Stone Artefact Clusters,{surf_oth},surf&oth,2,,,"Surface' cluster as defined above, associated with material other than stone artefacts, either in situ or on the surface",{Stone_artefacts_and_other_material},,
169153958950,Stone_-_Cluster_Type,Stone Artefact Clusters,{both_oth},both&oth,3,,,"Both' in situ and surface artefacts (as defined above), associated with material other than stone artefacts, either in situ or on the surface",{Stone_artefacts_and_other_material},,
169153959030,Stone_-_In_Situ_-_Stone_Artefacts,Stone Artefact Clusters,{cs},cs,1,,,Chipped stone,,,
169153959030,Stone_-_In_Situ_-_Stone_Artefacts,Stone Artefact Clusters,{um},um,2,,,Unmodified stone (manuport),,,
169153959030,Stone_-_In_Situ_-_Stone_Artefacts,Stone Artefact Clusters,{gs},gs,3,,,Ground stone,,,
169153959030,Stone_-_In_Situ_-_Stone_Artefacts,Stone Artefact Clusters,{other},other,4,,,,,,
169153959069,Stone_-_In_Situ_-_Chipped_Stone_Artefacts,Stone Artefact Clusters,{ru},ru,1,,,Retouched/utilised artefact (see below),,,
169153959069,Stone_-_In_Situ_-_Chipped_Stone_Artefacts,Stone Artefact Clusters,{co},co,2,,,Core,,,
169153959069,Stone_-_In_Situ_-_Chipped_Stone_Artefacts,Stone Artefact Clusters,{deb},deb,3,,,"Flaking debris, including whole flakes, broken flakes and angular fragments",,,
169153959069,Stone_-_In_Situ_-_Chipped_Stone_Artefacts,Stone Artefact Clusters,{hammer},hammer,4,,,Hammerstone,,,
169153959069,Stone_-_In_Situ_-_Chipped_Stone_Artefacts,Stone Artefact Clusters,{indet},indet,5,,,Indeterminate (e.g. features obscured),,,
169153959069,Stone_-_In_Situ_-_Chipped_Stone_Artefacts,Stone Artefact Clusters,{other},other,6,,,,,,
169153959124,Stone_-_In_Situ_-_Retouched_Artefacts,Stone Artefact Clusters,{notch},notch,1,,,Retouch that creates one or more concavities along the margin of the tool,,,
169153959124,Stone_-_In_Situ_-_Retouched_Artefacts,Stone Artefact Clusters,{scraper},scraper,2,,,Flake (or other blank) with one or more margins of retouch,,,
169153959124,Stone_-_In_Situ_-_Retouched_Artefacts,Stone Artefact Clusters,{backed},backed,3,,,"Tool with steep, blunting retouch along one margin",,,
169153959124,Stone_-_In_Situ_-_Retouched_Artefacts,Stone Artefact Clusters,{unifpt},unifpt,4,,,"Retouch on one or more margins, which converge to a point in plan view, initiated from a single surface",,,
169153959124,Stone_-_In_Situ_-_Retouched_Artefacts,Stone Artefact Clusters,{bifacpt},bifacpt,5,,,"Retouch on one or more margins, which converge to a point in plan view, initiated from two surfaces",,,
169153959124,Stone_-_In_Situ_-_Retouched_Artefacts,Stone Artefact Clusters,{otherru},otherru,6,,,Any other type of retouch or use-wear,,,
169153959124,Stone_-_In_Situ_-_Retouched_Artefacts,Stone Artefact Clusters,{unident},unident,7,,,Artefact is too deeply buried to be identified,,,
169153959124,Stone_-_In_Situ_-_Retouched_Artefacts,Stone Artefact Clusters,{other},other,8,,,,,,
169153959194,Stone_-_In_Situ_-_Unmodified_Stone_Types,Stone Artefact Clusters,{nodule},nodule,1,,,"Nodule a large, nodular or rounded cobble (>64 mm)",,,
169153959194,Stone_-_In_Situ_-_Unmodified_Stone_Types,Stone Artefact Clusters,{slab},slab,2,,,"A thick, flat piece of rock (>64 mm)",,,
169153959194,Stone_-_In_Situ_-_Unmodified_Stone_Types,Stone Artefact Clusters,{pebble},pebble,3,,,"Small nodular or rounded piece, < 64 mm maximum dimension, unlikely to be useful for artefact manufacture",,,
169153959194,Stone_-_In_Situ_-_Unmodified_Stone_Types,Stone Artefact Clusters,{unident},unident,4,,,Form cannot be determined because too deeply buried or covered with carbonate,,,
169153959194,Stone_-_In_Situ_-_Unmodified_Stone_Types,Stone Artefact Clusters,{other},other,5,,,,,,
169153959244,Stone_-_In_Situ_-_Ground_Stone_Types,Stone Artefact Clusters,{millstone},millstone,1,,,"Large, concave to flattish ground surface",,,
169153959244,Stone_-_In_Situ_-_Ground_Stone_Types,Stone Artefact Clusters,{muller},muller,2,,,Convex surface with facet from back and forth motion,,,
169153959244,Stone_-_In_Situ_-_Ground_Stone_Types,Stone Artefact Clusters,{mortar},mortar,3,,,A circular or oval basin,,,
169153959244,Stone_-_In_Situ_-_Ground_Stone_Types,Stone Artefact Clusters,{pestle},pestle,4,,,A cobble with convex of flattish ground end,,,
169153959244,Stone_-_In_Situ_-_Ground_Stone_Types,Stone Artefact Clusters,{grooved},grooved,5,,,Single or multiple grooves,,,
169153959244,Stone_-_In_Situ_-_Ground_Stone_Types,Stone Artefact Clusters,{amorph},amorph,6,,,"Poorly defined, or small, discontinuous ground surface, not matching any of the above",,,
169153959244,Stone_-_In_Situ_-_Ground_Stone_Types,Stone Artefact Clusters,{undiag},undiag,7,,,"Fragmentary, not complete enough to distinguish nature of ground surface",,,
169153959244,Stone_-_In_Situ_-_Ground_Stone_Types,Stone Artefact Clusters,{unident},unident,8,,,Artefact is too deeply buried to determine type,,,
169153959244,Stone_-_In_Situ_-_Ground_Stone_Types,Stone Artefact Clusters,{other},other,9,,,,,,
169153959321,Stone_-_In_Situ_-_Ground_Stone_Status,Stone Artefact Clusters,{whole},whole,1,,,,,,
169153959321,Stone_-_In_Situ_-_Ground_Stone_Status,Stone Artefact Clusters,{fragmented},fragmented,2,,,,,,
169153959321,Stone_-_In_Situ_-_Ground_Stone_Status,Stone Artefact Clusters,{refit},refit,3,,,"Broken fragments can be refitted back together and/or texture, colour, thickness and/or surface modifications suggest that they are part of the same artefact",,,
169153959321,Stone_-_In_Situ_-_Ground_Stone_Status,Stone Artefact Clusters,{other},other,4,,,,,,
169153959359,Stone_-_In_Situ_-_Ground_Stone_Raw_Material,Stone Artefact Clusters,{sandst},sandst,1,,,A clastic sedimentary rock made up of sand-sized minerals or grains,,,
169153959359,Stone_-_In_Situ_-_Ground_Stone_Raw_Material,Stone Artefact Clusters,{quartzite},quartzite,2,,,"Metamorphosed sandstone, has a sugary texture",,,
169153959359,Stone_-_In_Situ_-_Ground_Stone_Raw_Material,Stone Artefact Clusters,{ironst},ironst,3,,,Sedimentary rock containing iron rich minerals,,,
169153959359,Stone_-_In_Situ_-_Ground_Stone_Raw_Material,Stone Artefact Clusters,{other},other,4,,,"If material can be identified, enter into notes",,,
169153959359,Stone_-_In_Situ_-_Ground_Stone_Raw_Material,Stone Artefact Clusters,{indet},indet,5,,,Material could not be identified,,,
169153959409,Stone_-_In_Situ_-_Surface_Modification,Stone Artefact Clusters,{algal},algal,1,,,"A dense carbonate coating, often with a texture resembling cauliflower",,,
169153959409,Stone_-_In_Situ_-_Surface_Modification,Stone Artefact Clusters,{carb},carb,2,,,A thin or powdery calcium carbonate coating,,,
169153959409,Stone_-_In_Situ_-_Surface_Modification,Stone Artefact Clusters,{abraded},abraded,3,,,A scored or scratched surface and/or rounded flake scar ridges and margins,,,
169153959409,Stone_-_In_Situ_-_Surface_Modification,Stone Artefact Clusters,{polish},polish,4,,,"Smoothed and glossy surface, flake scar ridges and margins may be muted",,,
169153959409,Stone_-_In_Situ_-_Surface_Modification,Stone Artefact Clusters,{other},other,5,,,,,,
169153945214,Stone_-_In_Situ_-_Potential_Refits,Stone Artefact Clusters,,,,,,,,,
